global_row,peak,start,end,fragment_recount,matrix_rowsum
29242,chr1-231986484-231987495,231986484,231987495,4074,1268.0
29243,chr1-231990476-231990868,231990476,231990868,1710,420.0
29244,chr1-232009694-232010009,232009694,232010009,1686,378.0
29245,chr1-232011101-232011448,232011101,232011448,1604,382.0
29246,chr1-232012702-232013377,232012702,232013377,3861,1150.0
29247,chr1-232018127-232018440,232018127,232018440,756,305.0
29248,chr1-232018475-232018747,232018475,232018747,1121,300.0
29249,chr1-232028918-232029735,232028918,232029735,3965,1265.0
29250,chr1-232037630-232037844,232037630,232037844,1349,314.0
29251,chr1-232038648-232038959,232038648,232038959,1483,379.0
29252,chr1-232041867-232042201,232041867,232042201,1146,292.0
29253,chr1-232050335-232051120,232050335,232051120,2195,499.0
29254,chr1-232057073-232057598,232057073,232057598,1946,488.0
29255,chr1-232059233-232059891,232059233,232059891,2377,641.0
29256,chr1-232096835-232097109,232096835,232097109,1017,248.0
29257,chr1-232097324-232097564,232097324,232097564,1199,276.0
29258,chr1-232106118-232106750,232106118,232106750,2037,476.0
29259,chr1-232109374-232109771,232109374,232109771,1256,313.0
29260,chr1-232124682-232124881,232124682,232124881,749,216.0
29261,chr1-232142170-232143397,232142170,232143397,6717,2428.0
29262,chr1-232160683-232160884,232160683,232160884,1037,226.0
29263,chr1-232161951-232162255,232161951,232162255,1121,248.0
29264,chr1-232162583-232162892,232162583,232162892,1344,296.0
29265,chr1-232170434-232170891,232170434,232170891,1585,363.0
29266,chr1-232172070-232173055,232172070,232173055,3890,985.0
29267,chr1-232173992-232174606,232173992,232174606,2963,673.0
29268,chr1-232176641-232176931,232176641,232176931,1410,422.0
29269,chr1-232179947-232181102,232179947,232181102,6493,1899.0
29270,chr1-232184321-232185288,232184321,232185288,5212,1156.0
29271,chr1-232209446-232209662,232209446,232209662,825,229.0
29272,chr1-232219123-232219499,232219123,232219499,2062,483.0
29273,chr1-232221876-232222185,232221876,232222185,1348,378.0
29274,chr1-232225920-232226525,232225920,232226525,2560,733.0
29275,chr1-232227474-232227718,232227474,232227718,1043,270.0
29276,chr1-232239745-232240014,232239745,232240014,881,239.0
29277,chr1-232244375-232244791,232244375,232244791,1415,343.0
29278,chr1-232247751-232248107,232247751,232248107,1346,353.0
29279,chr1-232250510-232250723,232250510,232250723,827,216.0
29280,chr1-232252713-232253215,232252713,232253215,1807,494.0
29281,chr1-232257260-232258219,232257260,232258219,4232,1183.0
29282,chr1-232275032-232275471,232275032,232275471,1890,538.0
29283,chr1-232292796-232293207,232292796,232293207,1843,497.0
29284,chr1-232301822-232302885,232301822,232302885,4019,1231.0
29285,chr1-232303091-232303517,232303091,232303517,1709,509.0
29286,chr1-232306240-232307068,232306240,232307068,3597,926.0
29287,chr1-232316058-232317380,232316058,232317380,4530,1354.0
29288,chr1-232319167-232319698,232319167,232319698,2233,557.0
29289,chr1-232327846-232328089,232327846,232328089,1305,348.0
29290,chr1-232328445-232328707,232328445,232328707,1277,312.0
29291,chr1-232333401-232334193,232333401,232334193,2801,726.0
29292,chr1-232335793-232336027,232335793,232336027,1494,354.0
29293,chr1-232338876-232339544,232338876,232339544,3111,826.0
29294,chr1-232339942-232340153,232339942,232340153,1017,340.0
29295,chr1-232346637-232346943,232346637,232346943,1278,298.0
29296,chr1-232353692-232353983,232353692,232353983,1357,356.0
29297,chr1-232357006-232357246,232357006,232357246,1095,279.0
29298,chr1-232360488-232360688,232360488,232360688,877,258.0
29299,chr1-232360892-232361188,232360892,232361188,1108,311.0
29300,chr1-232369086-232370177,232369086,232370177,4296,1240.0
29301,chr1-232372802-232373450,232372802,232373450,3442,939.0
29302,chr1-232378316-232379106,232378316,232379106,4289,1263.0
29303,chr1-232379986-232381093,232379986,232381093,5938,1750.0
29304,chr1-232384630-232385738,232384630,232385738,8152,2783.0
29305,chr1-232393445-232393784,232393445,232393784,1742,404.0
29306,chr1-232396833-232397057,232396833,232397057,1158,295.0
29307,chr1-232398013-232398227,232398013,232398227,1069,298.0
29308,chr1-232432144-232432699,232432144,232432699,3837,1259.0
29309,chr1-232435738-232436073,232435738,232436073,2356,716.0
29310,chr1-232438031-232438811,232438031,232438811,4091,1319.0
29311,chr1-232438996-232439318,232438996,232439318,2275,541.0
29312,chr1-232445450-232446111,232445450,232446111,3670,973.0
29313,chr1-232448836-232449035,232448836,232449035,1045,266.0
29314,chr1-232450391-232450979,232450391,232450979,2465,873.0
29315,chr1-232451179-232451395,232451179,232451395,1145,352.0
29316,chr1-232453160-232453359,232453160,232453359,653,240.0
29317,chr1-232453482-232453781,232453482,232453781,1492,434.0
29318,chr1-232457527-232457953,232457527,232457953,1873,498.0
29319,chr1-232461741-232462082,232461741,232462082,2072,513.0
29320,chr1-232472226-232473608,232472226,232473608,4751,1434.0
29321,chr1-232483615-232484192,232483615,232484192,2690,846.0
29322,chr1-232486829-232487148,232486829,232487148,1418,453.0
29323,chr1-232487696-232487908,232487696,232487908,1146,322.0
29324,chr1-232490811-232491354,232490811,232491354,2015,586.0
29325,chr1-232493804-232494133,232493804,232494133,1623,457.0
29326,chr1-232508029-232509185,232508029,232509185,10827,3720.0
29327,chr1-232509485-232510003,232509485,232510003,4002,1285.0
29328,chr1-232510179-232510515,232510179,232510515,1865,573.0
29329,chr1-232518290-232518670,232518290,232518670,2201,642.0
29330,chr1-232519034-232519791,232519034,232519791,5045,1805.0
29331,chr1-232521592-232521984,232521592,232521984,1984,561.0
29332,chr1-232523923-232524263,232523923,232524263,1770,572.0
29333,chr1-232525517-232526716,232525517,232526716,5389,1271.0
29334,chr1-232528295-232529235,232528295,232529235,3942,1133.0
29335,chr1-232534589-232535259,232534589,232535259,2355,642.0
29336,chr1-232535704-232535980,232535704,232535980,1044,277.0
29337,chr1-232538104-232539283,232538104,232539283,5746,1548.0
29338,chr1-232540864-232541063,232540864,232541063,990,281.0
29339,chr1-232542637-232542924,232542637,232542924,1675,469.0
29340,chr1-232547931-232548263,232547931,232548263,1451,430.0
29341,chr1-232548597-232549080,232548597,232549080,2851,806.0
29342,chr1-232549934-232550885,232549934,232550885,3696,1187.0
29343,chr1-232553139-232553574,232553139,232553574,2639,712.0
29344,chr1-232557544-232558112,232557544,232558112,2657,771.0
29345,chr1-232559101-232559358,232559101,232559358,1606,409.0
29346,chr1-232567926-232568689,232567926,232568689,3446,932.0
29347,chr1-232578601-232579076,232578601,232579076,2265,671.0
29348,chr1-232579319-232579670,232579319,232579670,1916,493.0
29349,chr1-232581216-232581450,232581216,232581450,1643,439.0
29350,chr1-232585298-232585820,232585298,232585820,3334,1060.0
29351,chr1-232586103-232586980,232586103,232586980,5102,1636.0
29352,chr1-232589627-232590149,232589627,232590149,3566,1000.0
29353,chr1-232590448-232591109,232590448,232591109,4444,1235.0
29354,chr1-232591350-232591767,232591350,232591767,3057,752.0
29355,chr1-232593891-232594381,232593891,232594381,3016,782.0
29356,chr1-232596789-232597326,232596789,232597326,3094,811.0
29357,chr1-232599298-232599849,232599298,232599849,3388,852.0
29358,chr1-232600391-232600794,232600391,232600794,2664,636.0
29359,chr1-232604125-232604481,232604125,232604481,1373,384.0
29360,chr1-232607929-232608193,232607929,232608193,1618,361.0
29361,chr1-232610612-232611591,232610612,232611591,4663,1143.0
29362,chr1-232613691-232614363,232613691,232614363,2345,623.0
29363,chr1-232620073-232621233,232620073,232621233,11128,3862.0
29364,chr1-232622887-232623276,232622887,232623276,3576,1221.0
29365,chr1-232628643-232628897,232628643,232628897,4268,1928.0
29366,chr1-232629119-232630957,232629119,232630957,76493,30142.0
29367,chr1-232634075-232634455,232634075,232634455,3720,991.0
29368,chr1-232635578-232636086,232635578,232636086,4343,1487.0
29369,chr1-232643101-232643495,232643101,232643495,1696,490.0
29370,chr1-232650830-232651122,232650830,232651122,1224,303.0
29371,chr1-232655295-232655982,232655295,232655982,2519,603.0
29372,chr1-232657307-232657523,232657307,232657523,969,256.0
29373,chr1-232660312-232660641,232660312,232660641,1029,277.0
29374,chr1-232667096-232668197,232667096,232668197,3983,1208.0
29375,chr1-232674925-232675813,232674925,232675813,3681,990.0
29376,chr1-232678279-232678814,232678279,232678814,2051,500.0
29377,chr1-232683759-232684126,232683759,232684126,1622,428.0
29378,chr1-232685690-232686719,232685690,232686719,3962,923.0
29379,chr1-232703831-232706005,232703831,232706005,16620,5834.0
29380,chr1-232711700-232712373,232711700,232712373,2761,831.0
29381,chr1-232722526-232722964,232722526,232722964,1516,369.0
29382,chr1-232725860-232726216,232725860,232726216,1766,430.0
29383,chr1-232734438-232734959,232734438,232734959,2136,604.0
29384,chr1-232736781-232738492,232736781,232738492,6761,2048.0
29385,chr1-232741405-232742001,232741405,232742001,2127,568.0
29386,chr1-232751611-232752033,232751611,232752033,1963,542.0
29387,chr1-232757986-232758962,232757986,232758962,4273,1288.0
29388,chr1-232764579-232765281,232764579,232765281,3646,1245.0
29389,chr1-232766250-232766519,232766250,232766519,1635,471.0
29390,chr1-232767279-232767493,232767279,232767493,1653,499.0
29391,chr1-232793653-232794135,232793653,232794135,1771,478.0
29392,chr1-232798297-232798513,232798297,232798513,1062,315.0
29393,chr1-232804698-232806611,232804698,232806611,20879,7620.0
29394,chr1-232817290-232817869,232817290,232817869,2112,600.0
29395,chr1-232833981-232834336,232833981,232834336,1427,416.0
29396,chr1-232834829-232835228,232834829,232835228,2023,541.0
29397,chr1-232836058-232836405,232836058,232836405,1523,404.0
29398,chr1-232837059-232837451,232837059,232837451,1815,597.0
29399,chr1-232845478-232845917,232845478,232845917,1335,370.0
29400,chr1-232852478-232853533,232852478,232853533,2826,804.0
29401,chr1-232853833-232854647,232853833,232854647,2836,926.0
29402,chr1-232863239-232864468,232863239,232864468,4446,1334.0
29403,chr1-232865060-232865866,232865060,232865866,3784,1227.0
29404,chr1-232877872-232878094,232877872,232878094,1010,251.0
29405,chr1-232880368-232880702,232880368,232880702,1911,559.0
29406,chr1-232890946-232891472,232890946,232891472,1938,551.0
29407,chr1-232891995-232892286,232891995,232892286,1041,278.0
29408,chr1-232904408-232904840,232904408,232904840,1857,479.0
29409,chr1-232905210-232905416,232905210,232905416,998,218.0
29410,chr1-232912894-232913128,232912894,232913128,648,139.0
29411,chr1-232921271-232921488,232921271,232921488,852,213.0
29412,chr1-232949965-232951571,232949965,232951571,35448,12970.0
29413,chr1-232952822-232953210,232952822,232953210,3987,1353.0
29414,chr1-232955657-232955866,232955657,232955866,1211,355.0
29415,chr1-232962788-232963757,232962788,232963757,4137,1177.0
29416,chr1-232966746-232967003,232966746,232967003,2028,623.0
29417,chr1-232968098-232968517,232968098,232968517,2073,600.0
29418,chr1-232968839-232969350,232968839,232969350,3500,994.0
29419,chr1-232969863-232970328,232969863,232970328,2407,754.0
29420,chr1-232974934-232975506,232974934,232975506,3500,1091.0
29421,chr1-232980215-232981472,232980215,232981472,9802,3632.0
29422,chr1-232982499-232982950,232982499,232982950,4655,1604.0
29423,chr1-232983413-232983658,232983413,232983658,2978,1151.0
29424,chr1-232983885-232985308,232983885,232985308,15552,5197.0
29425,chr1-232985771-232986121,232985771,232986121,3159,883.0
29426,chr1-232988649-232988976,232988649,232988976,2478,749.0
29427,chr1-232990682-232991990,232990682,232991990,7633,2065.0
29428,chr1-232992098-232992527,232992098,232992527,3055,829.0
29429,chr1-232999973-233000657,232999973,233000657,3668,878.0
29430,chr1-233004244-233007205,233004244,233007205,19424,6373.0
29431,chr1-233011979-233012501,233011979,233012501,2769,754.0
29432,chr1-233019413-233020772,233019413,233020772,8788,2833.0
29433,chr1-233025073-233025517,233025073,233025517,2957,860.0
29434,chr1-233033455-233033685,233033455,233033685,856,216.0
29435,chr1-233045551-233046060,233045551,233046060,2555,712.0
29436,chr1-233046655-233047147,233046655,233047147,2328,565.0
29437,chr1-233054991-233055345,233054991,233055345,1511,397.0
29438,chr1-233061073-233061633,233061073,233061633,2478,667.0
29439,chr1-233081368-233082026,233081368,233082026,2408,570.0
29440,chr1-233082810-233083279,233082810,233083279,1963,427.0
29441,chr1-233086781-233088230,233086781,233088230,8597,2713.0
29442,chr1-233094429-233095312,233094429,233095312,4237,1430.0
29443,chr1-233095516-233095923,233095516,233095923,1871,546.0
29444,chr1-233107682-233108073,233107682,233108073,1933,539.0
29445,chr1-233112717-233113919,233112717,233113919,11845,3850.0
29446,chr1-233114215-233114447,233114215,233114447,1612,476.0
29447,chr1-233114729-233115166,233114729,233115166,2621,616.0
29448,chr1-233121533-233121798,233121533,233121798,1052,316.0
29449,chr1-233126825-233127859,233126825,233127859,4752,1406.0
29450,chr1-233128890-233129289,233128890,233129289,2792,662.0
29451,chr1-233135437-233136177,233135437,233136177,2924,843.0
29452,chr1-233138777-233139466,233138777,233139466,3183,998.0
29453,chr1-233140492-233141202,233140492,233141202,3314,959.0
29454,chr1-233151857-233152124,233151857,233152124,1617,382.0
29455,chr1-233166172-233167227,233166172,233167227,3699,1242.0
29456,chr1-233172202-233172564,233172202,233172564,1922,592.0
29457,chr1-233179606-233179909,233179606,233179909,1071,382.0
29458,chr1-233179977-233181333,233179977,233181333,6070,1719.0
29459,chr1-233199343-233199726,233199343,233199726,1387,346.0
29460,chr1-233201691-233202163,233201691,233202163,1817,529.0
29461,chr1-233205706-233206258,233205706,233206258,2647,739.0
29462,chr1-233210673-233211499,233210673,233211499,4232,1285.0
29463,chr1-233215283-233215497,233215283,233215497,1105,341.0
29464,chr1-233217522-233218176,233217522,233218176,3232,949.0
29465,chr1-233223215-233224460,233223215,233224460,3864,1022.0
29466,chr1-233233423-233233775,233233423,233233775,1567,362.0
29467,chr1-233239106-233239305,233239106,233239305,1196,349.0
29468,chr1-233240713-233241414,233240713,233241414,8280,2935.0
29469,chr1-233242604-233243306,233242604,233243306,4027,1242.0
29470,chr1-233246854-233247308,233246854,233247308,2439,762.0
29471,chr1-233252100-233252766,233252100,233252766,3233,797.0
29472,chr1-233253879-233254432,233253879,233254432,2450,742.0
29473,chr1-233268367-233269250,233268367,233269250,5249,1569.0
29474,chr1-233269450-233270010,233269450,233270010,4512,1557.0
29475,chr1-233276508-233276801,233276508,233276801,1626,436.0
29476,chr1-233277604-233277934,233277604,233277934,2737,771.0
29477,chr1-233278121-233278469,233278121,233278469,2281,625.0
29478,chr1-233278654-233278884,233278654,233278884,2174,574.0
29479,chr1-233281698-233282373,233281698,233282373,5113,1271.0
29480,chr1-233284574-233284880,233284574,233284880,2191,569.0
29481,chr1-233290485-233291075,233290485,233291075,3783,1079.0
29482,chr1-233291433-233291741,233291433,233291741,3039,846.0
29483,chr1-233294690-233295884,233294690,233295884,15083,5482.0
29484,chr1-233304241-233304828,233304241,233304828,3804,1346.0
29485,chr1-233307473-233308496,233307473,233308496,2911,723.0
29486,chr1-233315698-233316331,233315698,233316331,2128,616.0
29487,chr1-233318380-233318695,233318380,233318695,1110,277.0
29488,chr1-233326809-233328949,233326809,233328949,30077,10145.0
29489,chr1-233357396-233358403,233357396,233358403,5597,1702.0
29490,chr1-233363175-233363437,233363175,233363437,979,252.0
29491,chr1-233363815-233364234,233363815,233364234,1781,442.0
29492,chr1-233364694-233365021,233364694,233365021,2193,770.0
29493,chr1-233368520-233368796,233368520,233368796,1347,322.0
29494,chr1-233378493-233378795,233378493,233378795,1433,408.0
29495,chr1-233379101-233379347,233379101,233379347,1266,270.0
29496,chr1-233379836-233380249,233379836,233380249,1964,515.0
29497,chr1-233386983-233387235,233386983,233387235,1238,364.0
29498,chr1-233389996-233390218,233389996,233390218,1227,349.0
29499,chr1-233394745-233395225,233394745,233395225,4178,1546.0
29500,chr1-233406719-233407328,233406719,233407328,1843,495.0
29501,chr1-233435036-233435492,233435036,233435492,1574,430.0
29502,chr1-233439575-233439931,233439575,233439931,1303,361.0
29503,chr1-233440665-233441696,233440665,233441696,6483,2180.0
29504,chr1-233443047-233443349,233443047,233443349,1516,460.0
